,Genes,dark11,dark11.1,dark11.2,dark9,dark9.1,dark9.2,dark7,dark7.1,dark7.2,dark5,dark5.1,dark5.2,dark3,dark3.1,dark3.2,dark1,dark1.1,dark1.2,dark0.5,dark0.5.1,dark0.5.2,X0,X0.1,X0.2,light0.5,light0.5.1,light0.5.2,light1,light1.1,light1.2,light3,light3.1,light3.2,light5,light5.1,light5.2,light7,light7.1,light7.2,light9,light9.1,light9.2,light11,light11.1,light11.2,light13,light13.1,light13.2
228,Cre06.g275350,1961.484922,1628.907562,1682.802398,1176.758378,1110.372215,1310.995181,1736.461506,1692.681737,1958.972368,2735.416668,2780.60068,2801.106744,5138.137629,4793.711922,4895.317414,4864.612212,7258.626155,6282.990868,4219.070452,7329.83437,6199.779716,4201.372711,7236.131732,6610.855286,71.21066402,336.6748397,113.6374639,41.80879386,47.84564293,33.4057892,53.97188876,28.99093325,75.21114633,45.22451592,17.28595264,61.99633329,28.21856683,20.34801043,31.02390425,39.69032885,20.70525007,22.29598423,48.23897813,25.97244467,31.61693355,696.7324703,681.7203109,739.2161473
229,Cre06.g275500,1399.959673,1313.006828,1414.103246,985.2056434,933.9281363,1192.45106,816.1691573,764.0407177,942.107555,749.9331194,627.7063299,786.0957337,780.9097037,681.0707187,903.5571396,577.0213302,633.0704294,882.805612,620.9588169,696.8716319,885.2940718,510.2306658,701.1588046,935.7264828,294.3108075,187.9816326,285.7343849,235.0927496,579.1091196,681.2430795,96.8486323,37.81501559,58.44722926,49.23086959,95.30837831,78.8355643,178.9583876,178.7221719,241.908185,300.3525029,342.7800812,332.6279274,576.4436574,364.1557516,431.8783142,982.9251824,1181.882024,1148.590055
230,Cre06.g275550,68.38975156,41.75818782,17.64498988,100.076733,98.52646006,87.95946425,88.29102286,118.8051692,131.0152137,117.5921398,108.1693905,148.6311641,113.8280596,140.0316982,162.6821007,72.70898711,89.86394492,94.03943615,115.0239613,107.6537156,139.8175855,113.8775776,114.9271759,182.5352981,498.0684636,1125.674759,551.3651558,234.7781298,298.145426,172.9281666,85.13119092,158.4279001,69.04522103,118.6536921,170.0641164,87.9037704,138.1199257,211.1643625,77.22043955,93.64268343,134.3671662,102.1334738,74.51648848,82.98687996,62.24829575,25.65008261,60.70944483,24.18803626
231,Cre06.g278136,9.114579263,6.593778798,8.451445306,3.684469984,8.154054406,5.54648333,7.364704602,5.33556479,9.175021188,13.11265261,15.61353158,23.93131972,10.31093161,17.22502483,20.08832021,16.23021333,11.69041599,12.14017178,11.64448283,8.437069503,24.5831097,13.39324752,9.587325088,18.98283016,34.40259087,26.8303421,21.72770706,32.16971599,32.69937471,32.47208092,15.0882189,11.10931799,14.33533213,7.130935742,10.16832823,13.20331084,21.30994559,30.48290158,88.43389857,100.4249146,90.01887241,134.6916848,32.78402959,102.6618353,97.86527702,12.68281369,9.280314191,4.81048289
232,Cre06.g278159,527.2016375,479.8238668,371.7643883,586.8139312,591.0354039,604.0543142,769.1459997,847.5909286,902.186213,914.9254611,914.0574127,1111.785592,1103.66018,1127.952707,1229.942781,876.9809457,1345.578348,1343.958112,1042.973043,1644.361656,1558.186164,1397.846316,1967.302582,2144.059695,2789.320584,7251.805061,2963.096034,2509.46522,2406.863248,1703.105407,1560.885901,2818.661754,1403.475465,2247.945543,2976.116004,1402.790565,2479.56921,2846.065819,1235.246985,1111.674474,1460.844909,942.0587069,777.157686,1020.333632,736.2655012,317.0374268,416.5982898,308.4536545
233,Cre06.g278181,299.4261897,555.6138175,346.2567534,366.8205279,280.1177137,381.7730137,248.7028261,234.1250129,283.3862695,272.4168647,213.9419264,322.1309653,228.8924557,205.9393591,322.8232808,254.2539191,263.0665352,268.9948185,279.4206134,324.8796334,285.7746705,276.6671969,316.0663375,347.6510797,135.624213,195.9011099,116.6821573,165.020312,147.5937073,130.4827776,137.3300769,199.3449102,89.22955419,213.8558003,253.8345327,160.6409961,212.0444788,299.1439547,156.7407845,174.7837733,210.4187615,201.7408269,345.2903271,285.990397,271.7700653,435.0975421,357.9401236,609.3014812
234,Cre06.g278229,5.258746741,6.800992612,2.601407758,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,0,0,7.062571914,17.28349639,11.01693351,4.066524321,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,0.145649582,37.12694724,1.24729567,12.97631084,5.570551442,0.716398923,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17
235,Cre06.g285600,7.852476566,6.638581707,7.272162724,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,0,0,3.531428517,11.11388927,12.87769463,3.053690533,1.39E-17,1.39E-17,1.39E-17,0,2.765804885,0,1.39E-17,1.39E-17,1.39E-17,0.104411762,21.82606293,0.857607323,13.7260739,13.2200458,9.66654069,0.220494589,13.88059743,10.34138923,2.943443541,0,0.081123621,0,0,3.722289647,0,0,4.961408871,1.39E-17,1.39E-17,1.39E-17
236,Cre06.g289900,23.58720608,116.5732629,40.4275806,130.30538,91.34178483,49.77825018,205.5367858,185.6229253,143.0075234,251.5096668,187.5646209,218.0955494,307.4924039,254.1699401,272.6086039,210.1854204,234.0920233,200.2384284,225.4785895,274.7429662,270.1260011,251.7464277,311.6382248,364.9035514,19.60777085,49.19651871,36.67366186,30.30251328,118.1468247,70.51282645,15.31325331,91.94775841,32.39004492,20.3293617,87.44622302,34.42080711,5.726801179,82.57312041,22.42841111,7.616304914,52.07297668,15.92755044,5.509224343,26.26060639,19.77327791,38.27158434,48.40221724,21.26815842
237,Cre06.g291500,77.41765252,64.23329599,70.18748428,38.49585551,52.03168076,47.25843298,60.75307872,73.3134226,61.45691869,71.4714383,76.08912763,82.22184331,87.2195453,74.57444615,97.96341408,151.789484,140.1244408,142.5909107,157.3959617,136.8909763,145.3904666,174.3157774,158.5072041,124.7752534,79.49849947,19.27154132,23.12279311,166.9702975,73.89286189,113.730199,156.3818226,74.17932305,87.94951449,169.1922956,98.94289063,105.5403782,179.0256789,140.2407265,138.8586791,178.6755817,181.4540128,182.8941959,99.02358708,113.7337572,89.92359978,81.96012025,74.3033281,116.4790831
238,Cre06.g293750,277.6907172,807.2969744,598.6879298,269.7184163,281.2058186,277.0063208,240.3850932,325.2577212,204.5674181,235.9460834,348.0105971,202.0903656,190.5382697,225.9877573,232.9813997,255.4520232,122.116911,253.8067097,219.2788761,120.2752472,204.5979378,172.3792588,105.0267931,197.9180901,34.192986,19.84321308,21.36926657,42.05256531,57.19846886,142.3026672,61.82867891,100.2854674,98.64878017,304.763457,288.0349818,479.9796099,1057.360582,1128.839928,1167.724514,2395.31984,2080.026794,2452.079358,2080.588822,3537.809686,2628.862167,1260.231633,449.7977486,1024.444237
239,Cre06.g297150,36.74047883,35.11097438,31.57707084,48.94242825,39.29776068,48.20000559,36.8215121,31.98992015,46.14192389,36.53518146,44.6825786,50.35657387,40.79606414,34.23713415,42.34599104,43.13812669,50.51512146,46.51954118,50.43691039,35.58079806,45.73735216,51.73442711,41.51525582,46.61777079,109.2508837,185.6714708,141.6602105,65.52198321,115.2533946,71.22400049,39.53587007,85.61312671,36.15900452,69.68848847,78.22091507,49.5865144,49.60520925,57.47987692,43.26991995,27.93433537,54.17177285,43.95177915,43.43597015,36.30896182,34.58242052,39.40958194,39.21741356,54.37014904
240,Cre06.g300600,53.35085428,42.64801447,28.2500981,70.36249001,96.92236765,65.68471279,83.7504089,108.7546242,91.53947226,104.6850889,140.081002,110.5207747,130.2320408,154.6918239,155.8809314,158.5335551,147.9720971,159.7780943,151.7104094,140.019872,151.2550034,191.5731754,137.0779832,150.6598342,427.8110557,250.1993989,315.9928041,421.458982,539.1232002,696.5144668,133.6107885,174.2702163,176.6045493,85.25479481,133.2427423,148.0006662,116.6805543,155.8289723,167.9575093,206.707026,171.0790068,208.9490858,198.9524086,246.0164994,232.2517528,75.57119866,102.0436466,70.77983423
241,Cre06.g305200,287.6827064,174.2577945,277.996313,221.5610852,247.1956309,244.5973852,201.8993872,153.9580537,140.8565416,137.6153651,165.777812,107.437567,141.9624078,140.9747182,109.9762253,109.3179368,119.046736,105.1776747,107.9718391,97.17714918,96.31845382,96.68974595,117.0148471,88.36676163,328.8730393,154.4602802,317.7644195,322.7650877,258.6505978,534.8541252,349.3368472,233.1464713,510.371202,318.4238687,209.0218105,387.6760399,295.700826,247.9151377,390.1776698,279.1077578,273.1795488,342.6148669,346.3166062,183.3504018,271.7823958,219.1403187,242.3416915,212.431424
242,Cre06.g310500,7.511291362,2.370864436,3.700160935,6.292907892,6.310178858,2.710095203,9.291739638,5.39400148,5.102520517,15.67910343,4.729935969,5.625929609,9.062679689,5.923636511,7.441043185,9.350766997,11.21380279,5.069827216,6.997662324,8.368840478,10.9168314,7.688418692,6.20556227,3.693390616,770.3528624,2310.800896,884.0619994,267.0650579,483.9861805,248.5193863,11.48073288,157.8998306,52.42949434,18.21172793,151.1702082,79.27241799,4.757258813,68.61170248,28.98956424,13.52395475,15.74964282,9.75459364,2.773118709,6.547519466,6.924236337,4.255916756,5.145425975,2.894099897
243,Cre07.g318050,1117.78623,1898.699915,1303.061111,1032.650868,841.6224569,1160.022989,1055.723156,829.086684,1220.902257,1092.308494,939.5107302,1437.03244,1155.663918,1038.337727,1832.96937,920.2172658,1356.519783,1450.136728,1422.23868,1948.41934,2033.537683,1288.663557,2133.820463,2221.039488,327.7283315,419.8767379,574.5813819,244.6214457,361.5084047,463.9887666,365.0822769,190.1238123,358.5265443,102.6080644,86.04627833,214.4373167,85.62626806,48.38268107,96.22658734,102.3094186,148.9461909,152.5239956,306.5233588,285.0290896,355.7998643,1095.656051,1030.337784,1429.965349
244,Cre07.g319701,313.2973418,364.5946745,300.1781451,452.6891966,435.1650792,491.9907248,532.4656984,503.8887498,542.3188479,532.0201654,517.0047995,553.7723005,620.3894121,584.1331946,603.3078862,548.2783564,618.2839379,695.7382288,574.9339257,663.4121582,726.416878,742.04804,666.5223911,863.8348691,1994.290123,3618.565745,1725.65515,1215.674038,1441.759979,1077.69505,567.8685961,650.7788115,376.4870009,495.1134122,593.9431392,343.2549586,458.2198073,400.60392,269.5255501,395.0992555,324.7410317,260.693964,608.5254429,455.5624573,360.7015171,326.5963944,323.8599673,394.8604481
245,Cre07.g321550,50.01834063,62.13991451,36.67507065,42.45994601,44.72848067,54.73823498,39.46181327,42.11595462,79.01213359,45.59040117,44.34336134,88.67326139,46.77695679,45.12875848,127.883102,41.23756054,68.06032432,59.66067791,35.08014799,104.3778228,105.9280038,41.0060389,110.8959438,114.7895379,39.74228398,105.6882769,43.24926141,24.68879025,35.58588707,17.56447361,26.01401614,75.6682425,37.28000226,36.40846686,75.91793149,50.46404082,33.97987562,80.17490434,42.00997536,21.19539551,34.51990778,30.50954707,18.77111182,27.02165572,33.61978032,22.49017375,36.10450314,52.46695079
246,Cre07.g323000,60.65970296,77.15947486,52.3035438,81.33793929,76.03844879,92.70695499,84.66079144,112.6993445,95.31527618,111.824433,145.0289601,114.4988723,127.137069,124.5208539,133.4714058,138.1668474,112.2865358,162.7962947,163.1954426,150.4652701,159.5454598,176.1758698,166.3782302,185.8593185,279.2951042,383.5640378,372.1146306,257.354428,262.4074097,342.4652784,147.0882775,154.4900752,165.9612485,197.7464417,218.7717689,238.1752004,278.1777618,301.2002484,352.1358246,356.3929022,355.8837284,367.5916095,245.1360537,335.4776348,320.2143571,122.2769467,68.16419677,143.6463524
247,Cre07.g325738,50.01215077,45.01244592,54.31586303,54.14676158,77.28397746,41.54014421,81.98240186,83.35687735,80.30392997,69.24856407,84.49387409,79.41490424,43.51808531,77.45152151,84.84407059,77.17360761,82.88292,62.71282217,69.94437406,46.04655048,64.05588356,65.09989133,66.39107055,67.6360943,25.19675135,14.13361144,25.75698463,33.22579033,35.41513935,27.70948672,78.36397585,100.4448879,133.7208442,101.2973202,117.0313276,127.2224001,106.9693159,127.5461568,136.7085355,117.8233195,122.2783248,122.8301768,31.87056416,80.24916398,82.05244536,42.57050787,57.68976594,32.93012039
248,Cre07.g330050,11.59207209,9.192356223,6.242997291,9.116331844,19.07125771,6.371008114,9.11467587,15.89128756,14.34001735,11.22567763,10.65196844,14.93942453,7.969001128,12.97571443,11.63263468,17.95870723,9.962123473,15.16716626,9.265252396,9.421538037,12.57162693,9.568065091,8.805926725,10.95357791,3.94260927,0.252685769,5.35455385,5.388923258,10.81752412,0.663691255,20.90088061,29.60309985,13.9861846,18.65792199,25.66084135,14.34861023,39.92926257,28.14787441,24.79109185,25.10172612,28.11797581,25.07069024,9.340348533,23.4576394,12.83922252,6.41804661,12.3251853,4.81847955
249,Cre07.g332250,80.67922392,299.980997,560.8444954,66.12956443,42.78618321,63.97991342,76.69487143,31.60681543,57.13204131,38.30507426,27.8266778,47.23850144,19.20148569,28.32069271,39.3224856,9.00380237,18.14506834,25.25748511,6.182602147,26.07175405,31.1560708,3.694572531,26.71211283,32.52005858,290.3552584,397.6525726,569.8917833,209.1303899,182.7058836,332.0130487,29.73430127,193.9497376,234.7362983,54.16937617,150.3084809,181.9748223,41.68843234,171.3389141,238.9445397,30.73473079,134.1825009,192.4360023,40.25690515,155.5526831,298.5574169,38.21853974,39.1477965,18.35878552
250,Cre07.g335150,176.9596575,322.4383059,184.2486441,303.3807831,211.138032,290.0303134,244.0883786,238.8908221,278.0968674,262.5084933,228.9778981,281.1025064,271.5472626,227.5084932,267.7434443,181.0998031,264.1235133,250.7863187,195.7520147,292.4804278,291.8434669,277.6477339,307.2499621,299.2610142,389.6314322,946.1058413,455.0575245,317.2992133,354.5876771,251.6259508,165.4524072,297.415088,125.4262154,167.6889283,307.6158854,160.6836432,168.2611538,247.7836598,138.016328,139.0292658,198.9621775,164.9384255,246.2387347,192.7799296,218.4121473,234.1164441,277.4351738,336.6716141
251,Cre07.g341800,11.4324243,61.4704501,7.942831786,15.95731163,6.129962567,8.286663471,9.119732258,15.06761599,14.36411378,9.695129542,8.92390043,17.25026909,8.83283279,11.17176526,12.51341796,12.74058226,10.09837462,13.14325387,10.41906229,10.46908047,14.2497076,14.361537,13.24025142,14.79337778,4.062060278,6.916739407,0.557389202,0.053768763,9.13591888,0.420749144,0.331053953,12.90518126,0.58177483,5.979453028,12.9221352,7.841550543,19.5082553,13.70672632,5.107151226,54.1885251,34.11561401,24.88052702,46.04777539,126.1476656,58.28720492,25.60113114,11.44710418,56.42307696
252,Cre07.g344668,23.09506179,45.35340438,43.35500225,30.12729053,36.80304266,29.6046537,39.74893076,19.99330434,33.13999859,24.97206592,23.17268952,19.75805722,23.84315954,14.42148345,19.89691308,26.36336705,26.09843571,18.21700135,21.6830524,19.82546745,11.35956972,12.39174729,20.4555837,18.72792606,10.15251614,0.422208008,6.117091478,5.47632104,19.79901538,6.399316887,9.67226263,8.847213709,9.128624037,5.871661903,6.776933492,7.499138473,13.60303805,18.97074066,13.13141181,41.54657024,37.32008203,36.7176939,51.81725835,71.84151529,55.33734349,49.91362223,26.88641507,48.53512221
253,Cre07.g345050,137.7074117,279.7664217,185.2520977,142.7149346,98.25823929,168.7647734,116.9832332,113.1314823,123.2528173,130.2974919,142.285929,153.6439286,162.1935499,155.4244207,172.4484915,116.6503752,179.077074,169.8840038,129.0498763,190.0943764,184.607759,163.6924952,196.626489,182.6571992,102.8848239,100.5331067,73.4107179,99.60755772,81.25557273,76.3600525,155.8508975,146.623477,78.39615406,159.9978591,133.2190965,77.52671798,147.9419761,98.29186982,79.46380148,85.94330926,105.4264336,80.58674519,190.634981,115.3714791,165.0498448,226.5689266,165.0875324,284.306817
254,Cre07.g345350,55.28197428,61.13735448,48.58037645,59.7358624,44.59929519,68.65852772,46.95924565,41.44071284,56.62106183,55.77025585,43.45063902,89.15807619,56.75812854,50.36690679,107.6151809,39.65440697,54.55629853,48.54013686,50.89658399,91.83473274,69.76446402,62.17096653,82.39055283,86.47890922,47.58431565,24.65762099,36.88868882,49.44776425,66.28619158,83.09146218,25.4848014,43.92957169,29.51235292,31.39712815,38.36118485,23.54934352,23.32374456,30.04309319,27.13895246,19.31175637,16.14693732,23.40444298,50.1184577,18.42924639,43.49694577,53.18957484,36.16648464,69.91516807
255,Cre07.g349152,58.59750746,90.38657292,97.68662107,43.88295916,54.63482554,62.15508544,41.39846222,44.77180042,50.49164678,37.48903501,32.04713585,47.84875761,27.574426,24.73199846,40.94248964,39.16037227,24.05081591,36.39952609,42.41417271,21.01286409,48.52460797,39.22745634,27.16638878,62.90806326,4.12443645,4.528216734,5.844089457,4.469400265,29.66249258,11.64221713,10.47592652,30.6019952,16.84571414,8.448342568,24.08726389,15.35553718,14.53984839,26.64655654,28.09122424,38.59874367,38.71367336,57.57955875,13.00364811,55.20444564,41.51788612,57.49304052,80.38334653,54.28865228
256,Cre07.g353500,128.5234031,58.18527684,46.58210019,63.35736018,59.86429632,90.95056498,32.08948298,38.29581081,63.84977947,35.81850411,21.79820606,71.66838219,43.6776042,47.91982164,82.60365392,32.04729331,33.69595156,48.52051276,19.91156433,35.51831921,47.78069297,25.73641162,40.64670614,66.87740083,68.8186303,107.1701366,74.67325802,80.57530747,138.9767338,123.745197,21.28215137,39.46198325,20.94372167,13.07520871,33.57497452,14.43065048,19.4219343,33.6722553,20.40177057,23.22676083,12.11685434,18.84296208,40.63768224,30.71057754,27.65990595,28.83087668,49.45159791,39.77299721
257,Cre07.g353555,30.33321953,92.82801466,141.6725868,30.58092639,23.26063318,17.49514487,42.51250094,37.0968209,20.44782901,47.04036028,50.70281689,28.63423618,21.14218999,25.00685743,19.78636148,25.56185967,13.77667041,26.28140688,18.38040913,6.382102529,27.90289356,14.36240014,9.586608799,18.14227698,4.644272151,10.59931827,21.58978364,3.309724233,15.40729692,0.750897182,10.19007256,19.7253204,14.61043169,125.8571068,41.02571527,67.42543867,44.70425485,52.11374747,73.31791289,33.73892201,41.87573286,64.83630358,5.396714529,79.33335431,102.8437722,23.45364099,20.66935795,36.92642451
258,Cre07.g354500,25.67708939,15.779215,12.38652405,176.7488727,186.3185081,163.9327799,238.595108,214.4510047,256.2861843,236.0696744,221.5333947,289.3328958,256.6461237,229.1511181,342.6517139,258.2767102,346.7364926,347.8660726,278.4290216,363.542921,370.7475879,355.2169856,368.3025266,371.552492,552.5282577,870.2989029,536.4572159,507.0530296,533.0369899,457.9763063,262.5156541,451.9677953,238.722803,195.6302971,383.1583081,192.649037,219.8466028,263.0462445,155.2212153,119.6811833,209.2245764,172.1537622,197.1501333,185.3898702,182.8307033,37.24799293,45.34368262,32.95289461
259,Cre08.g358532,19.92531001,22.56751212,24.11968042,25.77900663,22.39041489,17.52162284,34.16549186,25.79304393,26.9152481,23.42205022,18.85356455,26.26376505,21.83390798,28.41831832,27.39173883,25.71220507,18.89742868,11.14471547,28.43683942,12.61762791,19.91434854,26.82775458,22.96747473,24.04869275,32.04954465,128.6116305,47.43109216,33.10640726,23.82184234,17.42981832,62.57607052,71.67450487,66.98406874,77.7998118,78.09317753,61.41658814,45.66532785,76.41753111,64.17923846,40.5106462,56.1872071,59.26865003,50.89300034,53.07670489,63.26181242,18.0928849,20.61087761,16.47442472
